+00341	+21435	+21327	+21344	+21352	+21337	+21290	+21350	+21358	+00024	
+00342	+21435	+21329	+21345	+21353	+21336	+21290	+21352	+21359	+00024	
+00343	+21434	+21327	+21343	+21351	+21337	+21288	+21350	+21357	+00024	
+00344	+21438	+21326	+21345	+21353	+21338	+21290	+21352	+21357	+00024	
+00345	+21434	+21326	+21344	+21353	+21338	+21289	+21351	+21357	+00025	
+00346	+21434	+21327	+21344	+21353	+21337	+21291	+21353	+21357	+00024	
+00347	+21435	+21327	+21345	+21351	+21337	+21290	+21351	+21356	+00024	
+00348	+21435	+21327	+21344	+21352	+21337	+21291	+21352	+21358	+00025	
+00349	+21435	+21327	+21344	+21352	+21337	+21289	+21352	+21358	+00024	
+00350	+21434	+21326	+21344	+21351	+21338	+21289	+21352	+21358	+00025	
+00351	+21436	+21327	+21345	+21353	+21337	+21287	+21354	+21358	+00024	
+00352	+21433	+21327	+21343	+21352	+21334	+21287	+21350	+21357	+00024	
+00353	+21435	+21328	+21345	+21353	+21336	+21291	+21351	+21358	+00024	
+00354	+21433	+21328	+21344	+21351	+21335	+21289	+21351	+21356	+00024	
+00355	+21435	+21328	+21346	+21352	+21338	+21290	+21353	+21359	+00024	
+00356	+21436	+21328	+21346	+21351	+21336	+21291	+21351	+21356	+00024	
+00357	+21437	+21328	+21344	+21352	+21337	+21289	+21352	+21358	+00024	
+00358	+21435	+21327	+21345	+21353	+21335	+21290	+21352	+21358	+00024	
+00359	+21434	+21329	+21344	+21351	+21336	+21290	+21351	+21356	+00024	
+00360	+21436	+21327	+21345	+21352	+21338	+21290	+21352	+21358	+00024	
+00361	+21434	+21328	+21342	+21351	+21338	+21289	+21351	+21358	+00025	
+00362	+21436	+21326	+21343	+21353	+21336	+21290	+21351	+21358	+00025	
+00363	+21433	+21327	+21344	+21353	+21336	+21287	+21351	+21356	+00024	
+00364	+21435	+21328	+21346	+21353	+21336	+21291	+21352	+21358	+00025	
+00365	+21435	+21326	+21344	+21352	+21338	+21289	+21351	+21356	+00024	
+00366	+21435	+21330	+21344	+21351	+21338	+21288	+21351	+21357	+00024	
+00367	+21436	+21327	+21343	+21351	+21336	+21289	+21351	+21358	+00024	
+00368	+21435	+21328	+21343	+21353	+21336	+21288	+21351	+21356	+00025	
+00369	+21436	+21327	+21346	+21353	+21335	+21290	+21351	+21358	+00024	
+00370	+21434	+21327	+21344	+21352	+21337	+21289	+21350	+21358	+00024	
+00371	+21436	+21327	+21345	+21353	+21336	+21290	+21351	+21360	+00024	
+00372	+21434	+21326	+21343	+21352	+21336	+21290	+21350	+21358	+00025	
+00373	+21436	+21327	+21345	+21352	+21338	+21290	+21351	+21357	+00024	
+00374	+21435	+21328	+21343	+21350	+21336	+21288	+21351	+21356	+00025	
+00375	+21435	+21328	+21344	+21352	+21337	+21290	+21351	+21359	+00024	
+00376	+21434	+21327	+21344	+21352	+21337	+21289	+21351	+21357	+00024	
+00377	+21435	+21328	+21344	+21352	+21336	+21290	+21351	+21357	+00024	
+00378	+21436	+21327	+21345	+21352	+21336	+21290	+21353	+21358	+00024	
+00379	+21435	+21326	+21344	+21351	+21337	+21291	+21351	+21357	+00024	
+00380	+21435	+21328	+21345	+21353	+21336	+21292	+21353	+21358	+00024	
+00381	+21434	+21327	+21344	+21350	+21335	+21288	+21351	+21357	+00024	
+00382	+21436	+21329	+21344	+21351	+21337	+21289	+21352	+21358	+00025	
+00383	+21434	+21328	+21344	+21352	+21335	+21289	+21351	+21357	+00024	
+00384	+21436	+21327	+21345	+21352	+21337	+21289	+21352	+21358	+00024	
+00385	+21436	+21329	+21342	+21352	+21336	+21289	+21351	+21357	+00024	
+00386	+21434	+21329	+21343	+21350	+21336	+21290	+21352	+21358	+00024	
+00387	+21435	+21327	+21346	+21352	+21336	+21291	+21352	+21357	+00024	
+00388	+21434	+21327	+21343	+21352	+21337	+21288	+21351	+21358	+00025	
+00389	+21436	+21327	+21345	+21354	+21337	+21291	+21354	+21358	+00025	
+00390	+21432	+21327	+21342	+21350	+21336	+21289	+21351	+21355	+00025	
+00391	+21435	+21327	+21345	+21353	+21338	+21291	+21351	+21359	+00025	
+00392	+21434	+21325	+21345	+21351	+21336	+21289	+21350	+21358	+00024	
+00393	+21436	+21328	+21346	+21353	+21338	+21289	+21352	+21358	+00024	
+00394	+21433	+21327	+21345	+21354	+21336	+21289	+21351	+21357	+00024	
+00395	+21436	+21330	+21344	+21352	+21338	+21290	+21352	+21359	+00025	
+00396	+21432	+21325	+21345	+21353	+21337	+21289	+21351	+21357	+00025	
+00397	+21434	+21326	+21345	+21351	+21337	+21288	+21351	+21357	+00024	
+00398	+21436	+21327	+21344	+21353	+21337	+21289	+21351	+21358	+00025	
+00399	+21434	+21328	+21342	+21352	+21336	+21289	+21351	+21356	+00025	
+00400	+21436	+21326	+21346	+21353	+21338	+21290	+21352	+21359	+00024	
+00401	+21434	+21327	+21343	+21352	+21336	+21289	+21350	+21357	+00025	
+00402	+21435	+21329	+21346	+21352	+21338	+21290	+21352	+21357	+00025	
+00403	+21435	+21325	+21344	+21350	+21335	+21289	+21351	+21358	+00025	
+00404	+21435	+21328	+21346	+21352	+21337	+21289	+21352	+21357	+00024	
+00405	+21435	+21328	+21344	+21353	+21336	+21288	+21352	+21357	+00024	
+00406	+21435	+21327	+21343	+21353	+21338	+21289	+21354	+21357	+00024	
+00407	+21436	+21327	+21346	+21352	+21335	+21290	+21352	+21358	+00025	
+00408	+21435	+21328	+21344	+21351	+21338	+21290	+21351	+21358	+00025	
+00409	+21436	+21327	+21345	+21352	+21337	+21290	+21351	+21357	+00024	
+00410	+21434	+21326	+21343	+21352	+21336	+21289	+21352	+21357	+00025	
+00411	+21435	+21328	+21347	+21353	+21338	+21291	+21353	+21357	+00024	
+00412	+21436	+21327	+21343	+21352	+21337	+21289	+21352	+21358	+00024	
+00413	+21436	+21328	+21346	+21352	+21338	+21293	+21352	+21357	+00025	
+00414	+21436	+21327	+21343	+21353	+21335	+21290	+21352	+21357	+00024	
+00415	+21435	+21328	+21343	+21353	+21336	+21290	+21351	+21357	+00025	
+00416	+21436	+21328	+21345	+21350	+21336	+21290	+21352	+21357	+00025	
+00417	+21434	+21328	+21344	+21353	+21336	+21289	+21352	+21358	+00024	
+00418	+21436	+21328	+21346	+21352	+21337	+21291	+21352	+21358	+00025	
+00419	+21434	+21329	+21344	+21351	+21336	+21289	+21351	+21357	+00025	
+00420	+21435	+21327	+21345	+21351	+21337	+21290	+21351	+21359	+00025	
+00421	+21435	+21329	+21344	+21350	+21336	+21288	+21350	+21357	+00025	
+00422	+21435	+21327	+21345	+21352	+21336	+21291	+21352	+21358	+00025	
+00423	+21435	+21326	+21343	+21352	+21338	+21287	+21350	+21356	+00024	
+00424	+21435	+21329	+21344	+21352	+21338	+21290	+21352	+21357	+00024	
+00425	+21436	+21327	+21344	+21352	+21337	+21288	+21351	+21356	+00024	
+00426	+21436	+21327	+21343	+21351	+21335	+21289	+21352	+21359	+00024	
+00427	+21435	+21328	+21344	+21352	+21336	+21291	+21352	+21358	+00024	
+00428	+21436	+21329	+21344	+21353	+21336	+21290	+21350	+21358	+00024	
+00429	+21435	+21327	+21345	+21354	+21337	+21290	+21351	+21357	+00025	
+00430	+21435	+21326	+21344	+21352	+21337	+21289	+21350	+21357	+00024	
+00431	+21437	+21327	+21345	+21352	+21338	+21288	+21353	+21359	+00024	
+00432	+21435	+21328	+21344	+21351	+21336	+21290	+21351	+21356	+00024	
+00433	+21436	+21329	+21346	+21353	+21336	+21291	+21352	+21358	+00024	
+00434	+21436	+21326	+21344	+21352	+21337	+21289	+21351	+21356	+00025	
+00435	+21434	+21329	+21343	+21352	+21338	+21289	+21351	+21359	+00024	
+00436	+21435	+21327	+21344	+21353	+21337	+21290	+21351	+21359	+00024	
+00437	+21436	+21330	+21344	+21351	+21337	+21289	+21352	+21356	+00024	
+00438	+21437	+21325	+21344	+21352	+21337	+21289	+21352	+21358	+00024	
+00439	+21434	+21325	+21344	+21351	+21338	+21291	+21351	+21359	+00025	
+00440	+21436	+21329	+21344	+21352	+21337	+21291	+21353	+21358	+00024	
+00441	+21436	+21327	+21345	+21351	+21336	+21290	+21352	+21358	+00024	
+00442	+21436	+21329	+21345	+21353	+21338	+21292	+21351	+21357	+00024	
+00443	+21433	+21326	+21344	+21351	+21337	+21287	+21352	+21357	+00024	
+00444	+21435	+21327	+21345	+21351	+21339	+21289	+21353	+21358	+00024	
+00445	+21434	+21326	+21343	+21353	+21336	+21290	+21351	+21357	+00024	
+00446	+21434	+21328	+21342	+21353	+21338	+21289	+21351	+21358	+00024	
+00447	+21436	+21328	+21345	+21353	+21338	+21290	+21352	+21358	+00024	
+00448	+21433	+21326	+21346	+21350	+21337	+21288	+21349	+21358	+00024	
+00449	+21437	+21327	+21345	+21353	+21336	+21290	+21352	+21358	+00024	
+00450	+21436	+21327	+21345	+21352	+21337	+21289	+21350	+21358	+00025	
+00451	+21435	+21326	+21345	+21353	+21338	+21289	+21352	+21358	+00024	
+00452	+21434	+21328	+21343	+21352	+21337	+21290	+21350	+21355	+00025	
+00453	+21435	+21328	+21344	+21352	+21337	+21290	+21352	+21358	+00024	
+00454	+21435	+21328	+21343	+21351	+21335	+21289	+21350	+21355	+00025	
+00455	+21435	+21326	+21343	+21352	+21337	+21291	+21351	+21359	+00025	
+00456	+21434	+21327	+21346	+21352	+21337	+21290	+21351	+21356	+00025	
+00457	+21436	+21327	+21343	+21351	+21336	+21289	+21351	+21358	+00024	
+00458	+21434	+21327	+21346	+21352	+21337	+21291	+21352	+21358	+00024	
+00459	+21435	+21325	+21344	+21350	+21338	+21289	+21351	+21357	+00024	
+00460	+21436	+21329	+21346	+21352	+21336	+21289	+21352	+21357	+00025	
+00461	+21436	+21326	+21344	+21352	+21337	+21289	+21349	+21357	+00025	
+00462	+21436	+21328	+21345	+21352	+21340	+21290	+21351	+21358	+00025	
+00463	+21437	+21326	+21344	+21352	+21335	+21289	+21351	+21356	+00025	
+00464	+21434	+21328	+21342	+21353	+21338	+21290	+21352	+21357	+00025	
+00465	+21435	+21326	+21344	+21352	+21337	+21289	+21352	+21355	+00025	
+00466	+21435	+21328	+21345	+21352	+21337	+21290	+21349	+21359	+00025	
+00467	+21435	+21328	+21344	+21353	+21338	+21291	+21352	+21359	+00024	
+00468	+21435	+21327	+21344	+21352	+21337	+21289	+21351	+21357	+00025	
+00469	+21436	+21326	+21346	+21352	+21337	+21290	+21354	+21359	+00024	
+00470	+21433	+21327	+21345	+21351	+21337	+21292	+21352	+21358	+00024	
+00471	+21437	+21326	+21345	+21352	+21339	+21291	+21352	+21357	+00025	
+00472	+21436	+21329	+21343	+21351	+21337	+21288	+21350	+21355	+00024	
+00473	+21437	+21327	+21343	+21352	+21338	+21289	+21354	+21358	+00024	
+00474	+21436	+21326	+21343	+21352	+21336	+21292	+21352	+21356	+00025	
+00475	+21435	+21328	+21344	+21352	+21337	+21289	+21352	+21359	+00025	
+00476	+21435	+21327	+21344	+21352	+21336	+21291	+21351	+21357	+00024	
+00477	+21436	+21327	+21342	+21352	+21336	+21288	+21351	+21358	+00024	
+00478	+21435	+21327	+21346	+21353	+21337	+21290	+21352	+21359	+00025	
+00479	+21435	+21327	+21345	+21351	+21335	+21289	+21351	+21358	+00025	
+00480	+21435	+21328	+21344	+21353	+21337	+21290	+21353	+21359	+00024	
+00481	+21434	+21328	+21344	+21352	+21335	+21289	+21350	+21358	+00024	
+00482	+21436	+21329	+21344	+21351	+21339	+21291	+21352	+21358	+00024	
+00483	+21436	+21328	+21345	+21352	+21338	+21290	+21352	+21358	+00025	
+00484	+21436	+21327	+21344	+21352	+21336	+21289	+21350	+21357	+00025	
+00485	+21436	+21327	+21343	+21353	+21336	+21291	+21350	+21357	+00025	
+00486	+21434	+21327	+21345	+21350	+21336	+21289	+21352	+21357	+00024	
+00487	+21434	+21329	+21346	+21352	+21336	+21292	+21353	+21359	+00024	
+00488	+21435	+21326	+21343	+21352	+21336	+21290	+21350	+21356	+00025	
+00489	+21435	+21327	+21345	+21352	+21337	+21291	+21353	+21358	+00025	
+00490	+21435	+21326	+21344	+21351	+21337	+21289	+21352	+21358	+00024	
+00491	+21435	+21329	+21343	+21352	+21336	+21292	+21353	+21357	+00024	
+00492	+21434	+21328	+21343	+21353	+21335	+21290	+21351	+21357	+00025	
+00493	+21435	+21326	+21345	+21351	+21338	+21290	+21352	+21356	+00025	
+00494	+21436	+21326	+21345	+21352	+21338	+21290	+21352	+21358	+00025	
+00495	+21434	+21327	+21344	+21351	+21337	+21289	+21351	+21358	+00025	
+00496	+21435	+21328	+21344	+21353	+21339	+21291	+21352	+21358	+00025	
+00497	+21434	+21327	+21344	+21350	+21337	+21289	+21350	+21357	+00024	
+00498	+21436	+21329	+21346	+21351	+21338	+21290	+21353	+21359	+00025	
+00499	+21435	+21326	+21344	+21350	+21337	+21288	+21353	+21358	+00025	
+00500	+21436	+21326	+21344	+21352	+21338	+21291	+21352	+21358	+00024	
+00501	+21434	+21326	+21343	+21352	+21337	+21289	+21351	+21356	+00024	
+00502	+21436	+21328	+21344	+21352	+21338	+21289	+21353	+21360	+00025	
+00503	+21435	+21329	+21345	+21352	+21336	+21291	+21353	+21358	+00024	
+00504	+21433	+21327	+21344	+21350	+21337	+21290	+21352	+21356	+00024	
+00505	+21436	+21328	+21343	+21352	+21338	+21288	+21351	+21358	+00025	
+00506	+21433	+21327	+21342	+21351	+21337	+21290	+21350	+21357	+00024	
+00507	+21437	+21327	+21346	+21354	+21337	+21291	+21352	+21358	+00024	
+00508	+21434	+21326	+21343	+21352	+21335	+21289	+21351	+21357	+00025	
+00509	+21436	+21329	+21345	+21352	+21338	+21289	+21353	+21358	+00024	
+00510	+21438	+21327	+21344	+21352	+21336	+21287	+21351	+21357	+00025	
+00511	+21434	+21328	+21344	+21352	+21337	+21288	+21352	+21357	+00025	
+00512	+21435	+21327	+21344	+21352	+21338	+21290	+21351	+21358	+00025	
+00513	+21437	+21327	+21344	+21350	+21336	+21290	+21353	+21357	+00025	
+00514	+21434	+21326	+21344	+21352	+21338	+21289	+21352	+21358	+00024	
+00515	+21434	+21329	+21343	+21350	+21337	+21290	+21349	+21357	+00025	
+00516	+21434	+21328	+21345	+21353	+21339	+21291	+21353	+21357	+00024	
+00517	+21433	+21327	+21344	+21352	+21337	+21290	+21351	+21357	+00025	
+00518	+21435	+21328	+21347	+21353	+21337	+21290	+21353	+21359	+00025	
+00519	+21436	+21326	+21344	+21352	+21337	+21290	+21352	+21361	+00025	
+00520	+21436	+21328	+21344	+21351	+21337	+21291	+21352	+21358	+00025	
+00521	+21435	+21325	+21344	+21352	+21336	+21290	+21351	+21357	+00024	
+00522	+21434	+21327	+21344	+21353	+21338	+21290	+21351	+21361	+00024	
+00523	+21436	+21329	+21344	+21352	+21337	+21289	+21351	+21358	+00025	
+00524	+21433	+21328	+21345	+21352	+21338	+21290	+21350	+21358	+00025	
+00525	+21435	+21326	+21344	+21353	+21337	+21289	+21352	+21359	+00025	
+00526	+21436	+21326	+21344	+21351	+21336	+21288	+21351	+21357	+00024	
+00527	+21435	+21327	+21346	+21353	+21338	+21289	+21353	+21357	+00025	
+00528	+21434	+21327	+21345	+21352	+21335	+21289	+21351	+21358	+00025	
+00529	+21436	+21326	+21344	+21354	+21338	+21289	+21352	+21358	+00024	
+00530	+21434	+21328	+21344	+21351	+21337	+21288	+21351	+21357	+00025	
+00531	+21436	+21328	+21344	+21353	+21337	+21289	+21353	+21359	+00024	
+00532	+21436	+21326	+21343	+21352	+21337	+21290	+21351	+21356	+00024	
+00533	+21437	+21327	+21344	+21351	+21337	+21288	+21351	+21359	+00025	
+00534	+21436	+21328	+21346	+21352	+21337	+21290	+21351	+21358	+00024	
+00535	+21435	+21329	+21344	+21348	+21335	+21288	+21351	+21357	+00024	
+00536	+21435	+21328	+21346	+21352	+21335	+21291	+21351	+21358	+00025	
+00537	+21434	+21327	+21343	+21351	+21336	+21288	+21349	+21357	+00024	
+00538	+21435	+21328	+21345	+21354	+21337	+21289	+21352	+21359	+00025	
+00539	+21434	+21325	+21345	+21352	+21335	+21289	+21351	+21357	+00025	
+00540	+21435	+21329	+21344	+21352	+21337	+21288	+21351	+21357	+00025	
+00541	+21434	+21326	+21345	+21352	+21336	+21291	+21352	+21359	+00024	
+00542	+21435	+21329	+21343	+21352	+21337	+21287	+21352	+21358	+00025	
+00543	+21435	+21327	+21346	+21353	+21336	+21290	+21351	+21358	+00025	
+00544	+21435	+21329	+21345	+21351	+21337	+21289	+21351	+21358	+00026	
+00545	+21436	+21328	+21345	+21352	+21338	+21290	+21354	+21358	+00025	
+00546	+21434	+21329	+21344	+21350	+21336	+21289	+21351	+21356	+00025	
+00547	+21436	+21327	+21345	+21351	+21338	+21290	+21351	+21358	+00024	
+00548	+21435	+21326	+21343	+21351	+21336	+21289	+21351	+21358	+00025	
+00549	+21436	+21328	+21347	+21352	+21337	+21290	+21352	+21359	+00025	
+00550	+21437	+21325	+21343	+21351	+21336	+21289	+21352	+21358	+00025	
+00551	+21434	+21329	+21344	+21354	+21337	+21290	+21352	+21359	+00025	
+00552	+21436	+21325	+21344	+21352	+21337	+21290	+21352	+21357	+00025	
+00553	+21435	+21328	+21344	+21351	+21337	+21288	+21351	+21358	+00025	
+00554	+21435	+21327	+21344	+21353	+21336	+21289	+21351	+21359	+00025	
+00555	+21434	+21327	+21344	+21352	+21337	+21288	+21349	+21358	+00024	
+00556	+21434	+21329	+21343	+21353	+21338	+21291	+21351	+21359	+00025	
+00557	+21434	+21327	+21344	+21352	+21337	+21290	+21350	+21355	+00024	
+00558	+21437	+21327	+21343	+21351	+21338	+21290	+21352	+21359	+00025	
+00559	+21436	+21325	+21344	+21352	+21336	+21288	+21350	+21357	+00024	
+00560	+21435	+21328	+21343	+21354	+21337	+21290	+21352	+21358	+00024	
+00561	+21435	+21328	+21344	+21352	+21337	+21289	+21351	+21357	+00025	
+00562	+21436	+21327	+21343	+21352	+21336	+21289	+21352	+21358	+00024	
+00563	+21436	+21327	+21344	+21352	+21339	+21291	+21351	+21358	+00024	
+00564	+21432	+21328	+21345	+21352	+21336	+21288	+21352	+21357	+00024	
+00565	+21437	+21327	+21346	+21352	+21337	+21291	+21351	+21359	+00024	
+00566	+21434	+21327	+21343	+21351	+21338	+21290	+21351	+21357	+00024	
+00567	+21436	+21328	+21345	+21352	+21336	+21290	+21352	+21359	+00025	
+00568	+21435	+21326	+21343	+21351	+21337	+21289	+21351	+21357	+00025	
+00569	+21435	+21329	+21344	+21351	+21338	+21289	+21352	+21359	+00025	
+00570	+21434	+21326	+21344	+21352	+21337	+21289	+21352	+21358	+00025	
+00571	+21434	+21329	+21346	+21353	+21336	+21290	+21351	+21358	+00024	
+00572	+21437	+21327	+21345	+21351	+21339	+21290	+21352	+21356	+00024	
+00573	+21434	+21328	+21343	+21353	+21339	+21290	+21353	+21358	+00024	
+00574	+21435	+21326	+21344	+21352	+21338	+21291	+21352	+21359	+00025	
+00575	+21435	+21326	+21343	+21351	+21337	+21290	+21351	+21356	+00025	
+00576	+21436	+21329	+21345	+21353	+21338	+21290	+21351	+21358	+00024	
+00577	+21435	+21327	+21343	+21351	+21338	+21290	+21351	+21356	+00024	
+00578	+21436	+21327	+21344	+21351	+21337	+21291	+21352	+21357	+00025	
+00579	+21437	+21326	+21345	+21352	+21337	+21290	+21350	+21356	+00025	
+00580	+21435	+21328	+21345	+21353	+21337	+21291	+21351	+21357	+00024	
+00581	+21435	+21326	+21344	+21352	+21337	+21289	+21351	+21357	+00024	
+00582	+21435	+21325	+21343	+21352	+21337	+21289	+21352	+21356	+00025	
+00583	+21435	+21328	+21345	+21352	+21339	+21290	+21352	+21357	+00025	
+00584	+21433	+21328	+21344	+21351	+21337	+21289	+21351	+21357	+00024	
+00585	+21435	+21327	+21346	+21351	+21336	+21292	+21352	+21357	+00024	
+00586	+21435	+21325	+21343	+21351	+21336	+21289	+21351	+21357	+00025	
+00587	+21435	+21328	+21345	+21352	+21337	+21291	+21352	+21359	+00025	
+00588	+21434	+21327	+21345	+21352	+21336	+21288	+21351	+21357	+00025	
+00589	+21436	+21329	+21343	+21351	+21337	+21289	+21352	+21358	+00025	
+00590	+21437	+21328	+21342	+21351	+21337	+21289	+21352	+21358	+00025	
+00591	+21434	+21327	+21344	+21350	+21337	+21288	+21350	+21358	+00024	
+00592	+21435	+21327	+21346	+21352	+21337	+21290	+21353	+21356	+00025	
+00593	+21435	+21327	+21344	+21350	+21336	+21289	+21351	+21355	+00025	
+00594	+21436	+21328	+21344	+21353	+21338	+21289	+21352	+21358	+00024	
+00595	+21433	+21326	+21343	+21351	+21335	+21289	+21351	+21358	+00025	
+00596	+21437	+21327	+21344	+21354	+21337	+21290	+21352	+21358	+00025	
+00597	+21436	+21327	+21343	+21351	+21338	+21287	+21351	+21357	+00024	
+00598	+21436	+21327	+21344	+21352	+21338	+21289	+21352	+21358	+00025	
+00599	+21434	+21325	+21345	+21351	+21337	+21290	+21350	+21358	+00024	
+00600	+21434	+21328	+21342	+21351	+21337	+21288	+21350	+21358	+00025	
+00601	+21436	+21328	+21344	+21352	+21339	+21289	+21350	+21358	+00024	
+00602	+21434	+21327	+21344	+21351	+21336	+21289	+21352	+21357	+00024	
+00603	+21437	+21328	+21346	+21353	+21337	+21290	+21353	+21359	+00025	
+00604	+21435	+21327	+21343	+21352	+21335	+21289	+21350	+21357	+00024	
+00605	+21437	+21328	+21345	+21354	+21337	+21290	+21353	+21358	+00025	
+00606	+21435	+21328	+21346	+21352	+21337	+21290	+21351	+21358	+00025	
+00607	+21434	+21328	+21345	+21352	+21337	+21289	+21352	+21358	+00025	
+00608	+21435	+21327	+21345	+21352	+21336	+21291	+21351	+21357	+00024	
+00609	+21433	+21328	+21344	+21352	+21338	+21291	+21350	+21357	+00025	
+00610	+21437	+21327	+21346	+21351	+21338	+21290	+21352	+21358	+00024	
+00611	+21433	+21327	+21343	+21351	+21337	+21289	+21351	+21357	+00024	
+00612	+21437	+21329	+21344	+21353	+21338	+21291	+21351	+21358	+00025	
+00613	+21434	+21328	+21343	+21351	+21337	+21289	+21350	+21357	+00024	
+00614	+21435	+21329	+21343	+21352	+21337	+21291	+21351	+21358	+00025	
+00615	+21435	+21326	+21343	+21351	+21337	+21288	+21350	+21358	+00024	
+00616	+21435	+21328	+21345	+21352	+21337	+21290	+21351	+21358	+00024	
+00617	+21435	+21326	+21344	+21352	+21335	+21290	+21351	+21357	+00025	
+00618	+21433	+21328	+21344	+21352	+21339	+21288	+21354	+21358	+00025	
+00619	+21436	+21329	+21345	+21352	+21336	+21288	+21350	+21358	+00025	
+00620	+21434	+21328	+21342	+21352	+21336	+21289	+21350	+21357	+00024	
+00621	+21435	+21326	+21344	+21352	+21336	+21290	+21352	+21358	+00024	
+00622	+21433	+21327	+21343	+21352	+21336	+21288	+21351	+21357	+00025	
+00623	+21436	+21328	+21345	+21352	+21338	+21290	+21353	+21358	+00024	
+00624	+21434	+21325	+21344	+21351	+21336	+21287	+21351	+21357	+00024	
+00625	+21435	+21327	+21344	+21350	+21338	+21288	+21351	+21357	+00025	
+00626	+21434	+21328	+21345	+21351	+21337	+21290	+21351	+21357	+00024	
+00627	+21434	+21329	+21344	+21353	+21339	+21289	+21353	+21360	+00024	
+00628	+21435	+21327	+21345	+21351	+21337	+21288	+21353	+21357	+00024	
+00629	+21436	+21326	+21346	+21352	+21336	+21289	+21351	+21359	+00024	
+00630	+21436	+21327	+21345	+21352	+21337	+21291	+21351	+21357	+00025	
+00631	+21435	+21327	+21343	+21351	+21337	+21288	+21350	+21357	+00024	
+00632	+21436	+21328	+21346	+21354	+21337	+21290	+21352	+21358	+00024	
+00633	+21433	+21327	+21345	+21350	+21336	+21289	+21352	+21357	+00024	
+00634	+21435	+21327	+21342	+21351	+21339	+21290	+21351	+21358	+00025	
+00635	+21435	+21325	+21345	+21350	+21336	+21289	+21350	+21357	+00024	
+00636	+21434	+21329	+21344	+21352	+21337	+21291	+21351	+21358	+00024	
+00637	+21436	+21327	+21343	+21350	+21337	+21289	+21352	+21358	+00024	
+00638	+21436	+21327	+21344	+21353	+21337	+21288	+21352	+21357	+00025	
+00639	+21436	+21326	+21346	+21353	+21336	+21291	+21351	+21358	+00024	
+00640	+21434	+21326	+21343	+21351	+21337	+21290	+21352	+21357	+00024	
+00641	+21437	+21328	+21345	+21353	+21336	+21289	+21352	+21359	+00024	
+00642	+21435	+21326	+21343	+21351	+21337	+21288	+21351	+21357	+00024	
+00643	+21436	+21329	+21344	+21353	+21338	+21289	+21353	+21358	+00025	
+00644	+21434	+21326	+21344	+21351	+21337	+21289	+21352	+21359	+00024	
+00645	+21436	+21328	+21345	+21352	+21339	+21289	+21352	+21357	+00024	
+00646	+21434	+21327	+21345	+21350	+21336	+21289	+21353	+21356	+00024	
+00647	+21435	+21327	+21345	+21350	+21336	+21289	+21351	+21359	+00024	
+00648	+21434	+21326	+21344	+21350	+21336	+21290	+21350	+21356	+00025	
+00649	+21435	+21327	+21344	+21352	+21337	+21289	+21349	+21356	+00024	
+00650	+21436	+21329	+21345	+21352	+21337	+21290	+21352	+21358	+00025	
+00651	+21434	+21328	+21344	+21352	+21337	+21287	+21351	+21357	+00025	
+00652	+21437	+21326	+21344	+21352	+21337	+21291	+21351	+21359	+00024	
+00653	+21436	+21327	+21344	+21350	+21336	+21289	+21351	+21357	+00024	
+00654	+21437	+21329	+21345	+21353	+21338	+21291	+21353	+21357	+00024	
+00655	+21434	+21329	+21344	+21351	+21336	+21288	+21351	+21356	+00024	
+00656	+21435	+21328	+21343	+21352	+21338	+21288	+21352	+21359	+00024	
+00657	+21437	+21326	+21344	+21351	+21338	+21288	+21350	+21356	+00025	
+00658	+21433	+21325	+21345	+21353	+21337	+21291	+21353	+21357	+00025	
+00659	+21435	+21329	+21345	+21354	+21336	+21288	+21351	+21358	+00024	
+00660	+21432	+21328	+21342	+21352	+21336	+21290	+21351	+21359	+00024	
+00661	+21435	+21328	+21344	+21353	+21337	+21291	+21352	+21359	+00025	
+00662	+21435	+21328	+21343	+21351	+21336	+21289	+21350	+21357	+00025	
+00663	+21435	+21329	+21345	+21354	+21339	+21290	+21353	+21359	+00025	
+00664	+21435	+21328	+21343	+21350	+21336	+21288	+21351	+21356	+00024	
+00665	+21434	+21327	+21344	+21352	+21337	+21289	+21352	+21357	+00024	
+00666	+21434	+21326	+21345	+21351	+21338	+21289	+21350	+21358	+00024	
+00667	+21433	+21328	+21343	+21352	+21338	+21289	+21352	+21357	+00024	
+00668	+21435	+21326	+21345	+21350	+21336	+21288	+21353	+21359	+00025	
+00669	+21433	+21326	+21343	+21351	+21336	+21288	+21350	+21357	+00025	
+00670	+21437	+21328	+21345	+21352	+21338	+21291	+21352	+21358	+00025	
+00671	+21437	+21327	+21343	+21352	+21337	+21288	+21353	+21357	+00024	
+00672	+21436	+21328	+21344	+21352	+21337	+21289	+21353	+21358	+00024	
+00673	+21434	+21326	+21342	+21351	+21337	+21288	+21351	+21357	+00025	
+00674	+21435	+21327	+21346	+21352	+21339	+21290	+21352	+21357	+00025	
+00675	+21435	+21326	+21344	+21352	+21336	+21289	+21350	+21357	+00025	
+00676	+21434	+21329	+21345	+21351	+21337	+21288	+21352	+21358	+00025	
+00677	+21436	+21327	+21345	+21351	+21337	+21289	+21351	+21357	+00025	
+00678	+21434	+21328	+21343	+21351	+21336	+21287	+21352	+21359	+00025	
+00679	+21436	+21326	+21344	+21352	+21337	+21290	+21351	+21358	+00024	
+00680	+21434	+21326	+21343	+21351	+21338	+21287	+21349	+21356	+00025	
+00681	+21436	+21329	+21344	+21352	+21338	+21292	+21351	+21359	+00025	
